data,ciutat,categoria,import
2024-04-24,Alacant,Alimentació,475.94
2024-01-14,"Barcelona, ES",Alimentació,359.9
2024-07-11,Bilbao,Alimentació,102.66
2024-08-20,Saragossa,Llar,339.7
2024-01-15,Barcelona,Electrònica,487.22
2024-05-05,Málaga,Esport,351.48
2024-12-25,Barcelona,Alimentació,379.36
2024-04-06,València,Joguines,302.77
2024-09-21,Madrid,Llar,175.66
2024-04-17,Barcelona,Llibres,378.38
2024-02-02,Barcelona,Roba,34.9
2024-07-03,Saragossa,Llibres,488.7
2024-11-03,Madrid,Joguines,183.93
2024-11-20,Saragossa,Electrònica,364.94
2024-06-15,Madrid,Joguines,252.35
2024-08-11,Sevilla,Llibres,295.68
2024-01-23,Madrid,Llar,165.56
2024-07-15,Málaga,Llar,75.33
2024-07-14,Alacant,Joguines,161.78
2024-11-05,València,Electrònica,409.62
2024-03-05,Sevilla,Alimentació,13.11
2024-08-05,Madrid,Alimentació,
2024-07-06,Madrid,Joguines,117.73
2024-08-20,Saragossa,Llar,426.54
2024-08-22,Barcelona,Electrònica,165.02
2024-08-20,Madrid,Alimentació,249.64
2024-04-14,València,Roba,172.6
2024-05-22,Bilbao,Esport,69.07
2024-05-11,Saragossa,Joguines,68.43
2024-10-16,Barcelona,Llar,126.82
2024-06-23,Madrid,Joguines,318.77
2024-08-26,Madrid,Roba,168.88
2024-04-05,Alacant,Joguines,485.71
2024-04-23,Sevilla,Alimentació,128.3
2024-10-16,Málaga,Roba,52.31
2024-03-20,Madrid,Esport,303.29
2024-12-09,Barcelona,Llar,396.68
2024-05-23,Barcelona,Joguines,239.5
2024-04-21,Barcelona,Roba,243.86
2024-03-26,Madrid,Roba,160.51
2024-09-07,Málaga,Llibres,462.24
2024-10-04,Madrid,Electrònica,101.5
2024-09-10,Madrid,Llar,410.2
2024-01-10,Madrid,Alimentació,19.27
2024-11-25,València,Roba,455.35
2024-03-15,Bilbao,Esport,224.85
2024-06-04,Alacant,Llar,354.62
2024-08-10,Barcelona,Alimentació,13.39
2024-01-28,Madrid,Llar,161.06
2024-12-13,Sevilla,Llibres,165.32
2024-03-11,Bilbao,Joguines,NA
2024-05-11,Sevilla,Esport,NA
2024-09-02,Saragossa,Llibres,36.62
2024-02-05,Barcelona,Esport,358.36
2024-02-25,Madrid,Roba,209.26
2024-02-16,València,Electrònica,322.7
2024-07-23,Barcelona,Joguines,107.59
2024-03-04,Girona,Joguines,123.44
2024-11-22,Sevilla,Electrònica,350.16
2024-08-02,Barcelona,Joguines,80.55
2024-03-17,Madrid,Llar,336.78
2024-01-17,Girona,Llar,
2024-12-23,València,Electrònica,NA
2024-10-02,Madrid,Esport,177.94
2024-02-19,Málaga,Esport,86.27
2024-04-05,Sevilla,Llibres,144.3
2024-09-12,València,Alimentació,378.31
2024-05-11,Barcelona,Roba,326.98
2024-08-01,València,Llibres,386.16
2024-04-06,Barcelona,Llar,372.69
2024-04-07,Girona,Llibres,417.3
2024-11-07,Málaga,Joguines,234.57
2024-11-21,Madrid,Joguines,257.99
2024-05-01,Madrid,Alimentació,107.14
2024-12-13,Saragossa,Llar,302.9
2024-03-16,València,Esport,493.46
2024-04-03,Bilbao,Electrònica,311.54
2024-01-09,Alacant,Roba,365.73
2024-03-04,Barcelona,Alimentació,485.62
2024-12-12,Barcelona,Llar,152.25
2024-01-04,Madrid,Roba,466.46
2024-04-04,Alacant,Llibres,397.42
2024-08-06,Barcelona,Electrònica,230.35
2024-10-23,Sevilla,Roba,
2024-10-16,Barcelona,Llibres,37.25
2024-11-13,Barcelona,Llar,235.52
2024-03-01,Sevilla,Electrònica,479.92
2024-05-23,Madrid,Llar,137.31
2024-11-09,Alacant,Alimentació,226.75
2024-01-21,Barcelona,Esport,220.5
2024-12-16,"Barcelona, ES",Llibres,28.41
2024-06-03,Bilbao,Llar,274.57
2024-06-22,Málaga,Llibres,77.12
2024-12-21,Madrid,Alimentació,189.19
2024-06-25,Madrid,Joguines,445.27
2024-11-18,València,Llar,130.33
2024-03-11,Alacant,Llibres,378.08
2024-11-06,Málaga,Roba,430.56
2024-11-05,Bilbao,Esport,373.67
2024-10-05,Alacant,Joguines,348.14
2024-02-27,València,Electrònica,274.28
2024-09-04,Sevilla,Roba,334.0
2024-03-24,Madrid,Llibres,247.14
2024-06-24,Málaga,Roba,200.51
2024-11-27,València,Esport,206.96
2024-02-08,Bilbao,Llar,348.5
2024-04-23,Barcelona,Joguines,400.97
2024-08-05,Málaga,Llibres,124.71
2024-07-10,Málaga,Esport,476.02
2024-04-01,Barcelona,Roba,96.93
2024-11-03,Barcelona,Llar,213.85
2024-06-22,València,Llibres,174.87
2024-06-07,Madrid,Esport,241.83
2024-10-19,Barcelona,Llar,252.5
2024-06-01,Madrid,Llar,194.96
2024-09-25,Barcelona,Llibres,440.91
2024-11-16,Alacant,Llar,NA
2024-08-25,Málaga,Llar,50.56
2024-04-24,Málaga,Llibres,230.07
2024-12-11,Madrid,Llar,NA
2024-05-18,Girona,Joguines,308.79
2024-02-01,Saragossa,Esport,391.51
2024-09-15,Barcelona,Alimentació,350.08
2024-07-26,Alacant,Llibres,130.34
2024-02-23,Sevilla,Alimentació,150.23
2024-03-02,Madrid,Roba,344.97
2024-02-07,València,Alimentació,
2024-12-26,Bilbao,Alimentació,26.72
2024-03-08,Madrid,Llibres,249.21
2024-12-15,"Barcelona, ES",Electrònica,73.91
2024-12-20,Sevilla,Llar,398.2
2024-07-01,Saragossa,Llibres,274.02
2024-07-16,Barcelona,Llar,214.02
2024-02-03,Madrid,Llibres,203.66
2024-04-05,Barcelona,Alimentació,97.46
2024-04-15,Bilbao,Esport,135.19
2024-02-26,Bilbao,Esport,282.03
2024-04-07,Barcelona,Alimentació,198.4
2024-06-02,València,Electrònica,334.63
2024-10-17,Barcelona,Joguines,460.76
2024-08-26,Madrid,Llibres,241.97
2024-02-06,Madrid,Llibres,430.05
2024-02-05,Bilbao,Joguines,431.29
2024-02-16,València,Electrònica,127.3
2024-07-27,Bilbao,Alimentació,206.16
2024-07-02,Málaga,Joguines,100.34
2024-12-12,Madrid,Esport,116.24
2024-03-16,Bilbao,Joguines,206.23
2024-11-06,Madrid,Esport,387.68
2024-07-20,Barcelona,Electrònica,353.71
2024-03-25,Bilbao,Roba,144.01
2024-11-26,Alacant,Roba,269.97
2024-06-10,Málaga,Llar,196.12
2024-12-19,Saragossa,Llibres,332.2
2024-10-05,València,Electrònica,487.74
2024-09-17,Bilbao,Electrònica,137.76
2024-05-28,Madrid,Esport,463.78
2024-06-08,Sevilla,Roba,99.96
2024-06-17,Saragossa,Roba,214.8
2024-11-07,Girona,Joguines,386.1
2024-05-07,Saragossa,Roba,278.69
2024-04-26,València,Esport,363.67
2024-05-21,Madrid,Esport,416.04
2024-03-21,"Barcelona, ES",Roba,244.75
2024-05-19,València,Roba,304.96
2024-05-04,Alacant,Joguines,199.58
2024-02-07,"Barcelona, ES",Roba,230.11
2024-09-19,Málaga,Esport,103.6
2024-01-14,Bilbao,Llar,240.8
2024-07-11,Barcelona,Alimentació,381.26
2024-01-02,Málaga,Roba,269.94
2024-03-26,Barcelona,Llibres,106.42
2024-11-19,Barcelona,Electrònica,314.06
2024-05-10,València,Alimentació,303.81
2024-05-18,Madrid,Alimentació,279.09
2024-06-25,Madrid,Joguines,194.72
2024-09-20,Barcelona,Alimentació,371.53
2024-05-26,València,Electrònica,206.17
2024-04-15,Bilbao,Alimentació,143.34
2024-01-08,Saragossa,Llar,301.86
2024-07-15,Madrid,Electrònica,207.22
2024-08-15,Barcelona,Llar,376.59
2024-01-18,Girona,Alimentació,248.3
2024-09-11,Madrid,Llar,197.01
2024-08-20,Barcelona,Alimentació,302.47
2024-12-22,Madrid,Joguines,112.87
2024-06-13,Madrid,Llibres,119.29
2024-10-16,Alacant,Llibres,125.82
2024-12-03,València,Joguines,
2024-10-12,Madrid,Electrònica,363.47
2024-07-03,València,Roba,186.46
2024-05-16,Barcelona,Alimentació,324.28
2024-10-17,"Barcelona, ES",Joguines,NA
2024-07-12,Barcelona,Alimentació,458.35
2024-02-20,Saragossa,Electrònica,265.0
2024-05-15,Barcelona,Alimentació,142.86
2024-03-08,València,Alimentació,119.75
2024-02-20,Barcelona,Llibres,436.55
2024-12-06,Madrid,Llar,447.99
2024-04-01,"Barcelona, ES",Alimentació,43.14
2024-02-09,Málaga,Alimentació,390.63
2024-09-25,Madrid,Alimentació,466.41
2024-04-26,Barcelona,Joguines,139.81
2024-01-17,València,Electrònica,87.67
2024-08-05,Málaga,Alimentació,417.97
2024-10-26,Madrid,Alimentació,356.55
2024-12-08,Barcelona,Esport,38.2
2024-07-05,Barcelona,Llar,247.53
2024-07-18,Sevilla,Llar,235.98
2024-11-17,Madrid,Esport,419.63
2024-07-25,Madrid,Llar,429.67
2024-03-26,Barcelona,Electrònica,186.91
2024-05-04,Bilbao,Llar,153.26
2024-01-11,València,Joguines,
2024-07-25,Bilbao,Alimentació,297.26
2024-12-05,Bilbao,Roba,75.45
2024-04-15,Madrid,Llar,235.28
2024-04-15,Barcelona,Electrònica,77.04
2024-11-04,Madrid,Electrònica,455.15
2024-11-28,València,Esport,411.44
2024-09-16,Barcelona,Joguines,38.54
2024-06-07,Madrid,Esport,496.09
2024-03-24,Saragossa,Roba,NA
2024-09-07,Bilbao,Roba,
2024-07-11,"Barcelona, ES",Llar,166.64
2024-06-02,"Barcelona, ES",Esport,222.01
2024-08-14,Girona,Electrònica,276.25
2024-12-19,València,Alimentació,192.07
2024-11-23,València,Llibres,76.26
2024-04-03,Bilbao,Roba,25.74
2024-05-01,Alacant,Alimentació,100.86
2024-03-14,Sevilla,Roba,109.25
2024-02-06,Málaga,Roba,394.57
2024-04-15,Málaga,Alimentació,249.27
2024-02-22,València,Roba,489.83
2024-08-09,Sevilla,Esport,408.12
2024-06-21,Bilbao,Esport,342.57
2024-12-19,Sevilla,Roba,390.26
2024-04-08,Málaga,Llar,167.44
2024-09-10,València,Llibres,30.39
2024-10-10,"Barcelona, ES",Roba,78.25
2024-04-28,Girona,Alimentació,80.86
2024-02-23,Sevilla,Roba,202.93
2024-10-11,Madrid,Alimentació,243.18
2024-11-03,Girona,Electrònica,408.46
2024-03-14,València,Electrònica,188.34
2024-05-08,València,Llar,201.19
2024-04-13,València,Alimentació,307.23
2024-03-11,Barcelona,Roba,427.33
2024-02-03,Barcelona,Llibres,
2024-09-14,València,Electrònica,397.83
2024-12-21,Barcelona,Electrònica,
2024-03-02,Barcelona,Joguines,344.4
2024-12-12,Bilbao,Electrònica,NA
2024-05-11,Barcelona,Esport,24.56
2024-01-27,Alacant,Joguines,198.48
2024-08-04,Madrid,Roba,265.41
2024-10-10,Barcelona,Llar,133.69
2024-11-25,Saragossa,Electrònica,115.78
2024-05-02,València,Roba,348.98
2024-08-12,Alacant,Roba,354.3
2024-07-14,"Barcelona, ES",Alimentació,424.33
2024-11-11,Madrid,Llar,81.83
2024-02-02,Sevilla,Electrònica,499.12
2024-03-05,Saragossa,Roba,345.42
2024-10-08,Saragossa,Llar,465.29
2024-11-22,Sevilla,Esport,356.01
2024-08-21,Barcelona,Alimentació,175.82
2024-01-02,Málaga,Joguines,97.35
2024-08-15,Bilbao,Llar,431.97
2024-08-05,Málaga,Llibres,214.06
2024-06-25,Sevilla,Llibres,435.24
2024-03-09,València,Llar,170.61
2024-01-05,Madrid,Esport,142.54
2024-04-24,Barcelona,Electrònica,317.61
2024-12-11,"Barcelona, ES",Roba,56.78
2024-09-07,Madrid,Roba,429.6
2024-12-17,Madrid,Llar,496.85
2024-10-20,Barcelona,Joguines,401.14
2024-08-24,Sevilla,Roba,379.11
2024-01-10,Madrid,Llar,482.72
2024-02-16,Málaga,Llar,457.48
2024-10-19,Madrid,Roba,115.34
2024-05-10,Málaga,Joguines,NA
2024-04-22,Málaga,Roba,7.12
2024-04-02,Madrid,Joguines,201.51
2024-07-02,Alacant,Joguines,269.95
2024-09-14,Barcelona,Joguines,398.34
2024-11-26,Madrid,Esport,250.83
2024-10-07,Sevilla,Esport,62.36
2024-04-13,Sevilla,Roba,329.77
2024-01-22,València,Roba,473.56
2024-01-04,Barcelona,Llibres,88.67
2024-05-22,Madrid,Alimentació,106.03
2024-03-12,Barcelona,Roba,273.45
2024-09-21,Barcelona,Alimentació,427.25
2024-01-08,Barcelona,Joguines,472.46
2024-03-04,Girona,Roba,384.17
2024-09-15,València,Llar,142.76
2024-02-12,"Barcelona, ES",Roba,404.27
2024-09-09,Saragossa,Esport,397.69
2024-02-03,Barcelona,Roba,408.53
2024-09-07,València,Joguines,19.75
2024-07-26,Girona,Electrònica,389.05
2024-07-07,Barcelona,Esport,387.86
2024-12-23,Barcelona,Llibres,330.23
2024-08-18,Girona,Llar,187.59
2024-01-02,València,Electrònica,13.48
2024-11-12,Bilbao,Llar,8.68
2024-06-28,València,Alimentació,299.35
2024-09-25,Barcelona,Alimentació,279.02
2024-09-24,Girona,Electrònica,21.08
2024-11-11,Madrid,Esport,150.26
2024-02-02,Alacant,Llibres,72.78
2024-05-27,Madrid,Alimentació,425.62
2024-02-17,Madrid,Llar,153.41
2024-01-01,Alacant,Roba,51.07
2024-03-17,Bilbao,Joguines,61.12
2024-05-25,Madrid,Electrònica,110.09
2024-02-08,Barcelona,Roba,277.35
2024-09-28,Barcelona,Llibres,290.79
2024-12-18,Madrid,Esport,54.72
2024-07-25,Alacant,Roba,212.98
2025-11-11,Madrid,Electrònica,51.69
2025-10-01,Barcelona,Llar,NA
2025-06-13,Sevilla,Roba,470.13
2025-04-03,Madrid,Alimentació,286.66
2025-02-21,"Barcelona, ES",Llar,355.54
2025-03-24,Alacant,Joguines,123.1
2025-07-01,Saragossa,Roba,366.28
2025-04-16,Sevilla,Electrònica,308.56
2025-07-07,Málaga,Roba,205.24
2025-10-14,Málaga,Roba,310.11
2025-02-23,València,Llibres,5.72
2025-02-13,Sevilla,Llibres,68.45
2025-03-27,Bilbao,Electrònica,128.15
2025-12-02,Madrid,Alimentació,366.97
2025-11-13,Barcelona,Alimentació,60.74
2025-01-21,Madrid,Electrònica,11.81
2025-02-11,Madrid,Alimentació,325.74
2025-02-28,Madrid,Llar,261.84
2025-05-15,Bilbao,Joguines,107.36
2025-06-07,Málaga,Joguines,125.17
2025-08-09,València,Roba,
2025-08-06,Barcelona,Joguines,NA
2025-08-17,Madrid,Llar,147.17
2025-05-09,Barcelona,Joguines,
2025-09-03,Sevilla,Roba,116.04
2025-04-23,Málaga,Joguines,198.34
2025-03-16,Madrid,Alimentació,
2025-04-21,València,Alimentació,278.11
2025-11-05,Barcelona,Llibres,131.13
2025-02-09,Málaga,Esport,374.47
2025-01-03,Sevilla,Electrònica,144.99
2025-04-25,Alacant,Esport,289.33
2025-09-06,Bilbao,Esport,
2025-01-11,Girona,Joguines,286.14
2025-01-16,Barcelona,Electrònica,361.84
2025-07-09,Saragossa,Roba,316.28
2025-11-27,Alacant,Esport,52.56
2025-08-20,Barcelona,Alimentació,429.61
2025-06-16,Girona,Esport,117.65
2025-09-01,Saragossa,Electrònica,72.81
2025-07-28,Barcelona,Llar,498.0
2025-02-04,Saragossa,Esport,72.18
2025-12-07,Madrid,Electrònica,NA
2025-01-19,València,Roba,445.45
2025-04-03,Madrid,Alimentació,51.29
2025-05-26,Bilbao,Llibres,381.65
2025-01-16,Saragossa,Esport,379.88
2025-12-01,Alacant,Llar,112.1
2025-07-11,Barcelona,Esport,462.78
2025-05-01,València,Roba,377.9
2025-09-23,Barcelona,Llibres,315.47
2025-01-22,Madrid,Alimentació,120.94
2025-01-24,Barcelona,Joguines,70.65
2025-08-02,Bilbao,Alimentació,20.59
2025-12-24,Barcelona,Llibres,381.74
2025-11-14,Barcelona,Electrònica,83.74
2025-07-01,Barcelona,Electrònica,343.8
2025-07-04,Barcelona,Alimentació,81.1
2025-02-14,Madrid,Joguines,358.28
2025-12-18,Málaga,Esport,466.37
2025-10-11,Málaga,Alimentació,299.16
2025-11-19,Madrid,Llar,307.42
2025-08-09,Madrid,Esport,368.04
2025-01-07,València,Llar,235.11
2025-02-28,Sevilla,Joguines,450.91
2025-04-24,Saragossa,Joguines,242.26
2025-11-19,Saragossa,Joguines,261.39
2025-09-08,"Barcelona, ES",Alimentació,256.67
2025-10-18,Málaga,Alimentació,46.37
2025-09-18,Barcelona,Roba,72.41
2025-03-02,València,Joguines,74.16
2025-04-23,Bilbao,Esport,223.96
2025-07-24,Bilbao,Electrònica,164.31
2025-03-22,Madrid,Joguines,21.39
2025-01-25,Barcelona,Llibres,432.13
2025-12-01,Barcelona,Alimentació,404.95
2025-10-03,Barcelona,Alimentació,403.66
2025-08-26,Málaga,Llibres,394.8
2025-12-20,Barcelona,Alimentació,159.86
2025-11-04,"Barcelona, ES",Esport,377.5
2025-05-06,Barcelona,Joguines,335.73
2025-09-16,Madrid,Esport,42.92
2025-03-27,Girona,Esport,26.02
2025-07-16,Barcelona,Llar,26.85
2025-01-01,Bilbao,Alimentació,320.15
2025-02-12,Saragossa,Roba,205.57
2025-10-04,Madrid,Alimentació,258.28
2025-06-12,Bilbao,Roba,89.27
2025-10-13,Saragossa,Esport,314.38
2025-01-14,Madrid,Llar,309.03
2025-08-20,Madrid,Electrònica,390.41
2025-09-06,Barcelona,Electrònica,28.26
2025-02-28,Madrid,Joguines,445.65
2025-09-24,Barcelona,Llibres,481.27
2025-11-06,Sevilla,Llar,465.8
2025-09-07,Madrid,Joguines,325.63
2025-07-09,Madrid,Llibres,349.84
2025-10-22,Madrid,Alimentació,324.37
2025-11-24,Madrid,Roba,125.14
2025-07-25,Saragossa,Roba,423.29
2025-07-07,Barcelona,Joguines,233.67
2025-01-27,Madrid,Llibres,180.56
2025-06-25,Madrid,Joguines,NA
2025-07-26,Madrid,Llibres,274.02
2025-03-10,Barcelona,Joguines,16.52
2025-02-16,Madrid,Llar,432.23
2025-09-19,Alacant,Esport,459.44
2025-04-24,Barcelona,Alimentació,252.98
2025-03-27,Alacant,Roba,71.46
2025-10-27,Saragossa,Llibres,23.58
2025-11-21,Barcelona,Joguines,106.3
2025-04-07,Alacant,Joguines,415.12
2025-05-19,Madrid,Llibres,365.58
2025-03-26,Barcelona,Electrònica,230.1
2025-08-24,Málaga,Electrònica,305.2
2025-04-08,Sevilla,Llibres,248.83
2025-03-13,Bilbao,Alimentació,NA
2025-07-28,Barcelona,Electrònica,459.47
2025-10-25,València,Joguines,495.75
2025-02-15,Alacant,Joguines,278.51
2025-09-01,Barcelona,Alimentació,18.15
2025-01-19,Barcelona,Joguines,277.12
2025-10-17,Alacant,Alimentació,170.26
2025-11-23,València,Llibres,489.61
2025-02-24,Málaga,Electrònica,341.66
2025-07-12,Bilbao,Roba,33.68
2025-05-20,Barcelona,Electrònica,321.45
2025-10-10,Barcelona,Roba,201.52
2025-08-11,Málaga,Esport,498.48
2025-04-06,Málaga,Alimentació,305.25
2025-09-05,Barcelona,Llar,172.16
2025-02-03,Madrid,Electrònica,429.35
2025-05-05,Sevilla,Llar,26.21
2025-06-21,Barcelona,Joguines,248.73
2025-07-14,València,Joguines,262.07
2025-02-04,Girona,Llar,13.89
2025-01-07,Málaga,Electrònica,105.58
2025-07-13,Málaga,Electrònica,382.55
2025-07-05,Saragossa,Electrònica,373.85
2025-02-06,Girona,Roba,181.12
2025-07-17,Sevilla,Llar,245.27
2025-08-14,Girona,Llibres,312.48
2025-09-27,Madrid,Llibres,62.34
2025-05-18,Barcelona,Esport,391.22
2025-06-10,Madrid,Joguines,277.39
2025-09-05,València,Alimentació,190.28
2025-12-04,Barcelona,Llibres,347.1
2025-01-20,Málaga,Esport,284.41
2025-12-03,"Barcelona, ES",Roba,467.81
2025-12-15,Alacant,Esport,204.41
2025-10-23,Sevilla,Llibres,314.12
2025-07-28,Girona,Roba,322.67
2025-10-24,Saragossa,Llibres,427.83
2025-02-17,Madrid,Esport,291.74
2025-11-19,Madrid,Roba,150.73
2025-09-10,Sevilla,Joguines,101.25
2025-03-07,Barcelona,Joguines,410.59
2025-05-25,Barcelona,Llar,282.13
2025-01-14,Bilbao,Electrònica,239.12
2025-07-21,Barcelona,Joguines,446.35
2025-11-15,Barcelona,Alimentació,471.8
2025-12-08,Sevilla,Alimentació,332.96
2025-06-21,Madrid,Esport,449.05
2025-01-27,Málaga,Roba,449.14
2025-07-22,Barcelona,Alimentació,285.3
2025-07-11,Barcelona,Joguines,77.88
2025-10-25,Madrid,Llibres,332.15
2025-02-26,Sevilla,Esport,206.43
2025-02-27,Madrid,Esport,215.85
2025-11-27,Saragossa,Alimentació,404.58
2025-06-19,Madrid,Joguines,422.44
2025-05-13,Sevilla,Alimentació,387.71
2025-09-09,Bilbao,Electrònica,417.1
2025-03-16,Girona,Electrònica,
2025-09-14,Bilbao,Llar,32.3
2025-07-17,Barcelona,Electrònica,408.09
2025-06-27,Alacant,Joguines,
2025-02-13,Sevilla,Esport,44.65
2025-11-20,Barcelona,Llibres,229.3
2025-03-28,Bilbao,Alimentació,474.96
2025-11-14,Bilbao,Electrònica,114.15
2025-05-09,Barcelona,Llar,301.42
2025-07-06,Barcelona,Llar,364.38
2025-07-22,Barcelona,Alimentació,279.95
2025-02-24,Málaga,Llibres,239.7
2025-07-02,Alacant,Esport,302.89
2025-05-01,València,Esport,135.09
2025-04-07,Barcelona,Alimentació,70.67
2025-06-12,Saragossa,Alimentació,458.33
2025-07-04,València,Electrònica,106.43
2025-03-22,Barcelona,Esport,193.02
2025-04-25,València,Joguines,336.47
2025-03-15,València,Esport,191.11
2025-04-07,València,Llibres,157.01
2025-10-02,Saragossa,Alimentació,164.9
2025-03-28,València,Esport,NA
2025-02-14,Madrid,Electrònica,106.42
2025-05-27,Barcelona,Llar,464.2
2025-08-24,"Barcelona, ES",Llibres,458.01
2025-02-01,Málaga,Llibres,248.33
2025-10-18,Málaga,Electrònica,134.24
2025-07-06,Sevilla,Roba,248.2
2025-12-22,Bilbao,Alimentació,433.96
2025-04-28,Málaga,Alimentació,424.8
2025-03-18,Saragossa,Roba,172.54
2025-10-25,València,Llibres,
2025-12-19,Sevilla,Llibres,341.97
2025-02-15,València,Electrònica,469.41
2025-04-13,Sevilla,Joguines,397.24
2025-06-25,Barcelona,Esport,331.16
2025-03-06,Madrid,Roba,83.81
2025-07-22,Málaga,Roba,
2025-06-18,Alacant,Electrònica,205.44
2025-03-24,Barcelona,Llibres,91.24
2025-10-05,Madrid,Llar,378.71
2025-01-18,Sevilla,Joguines,121.43
2025-10-20,Sevilla,Joguines,13.0
2025-03-05,Málaga,Electrònica,400.2
2025-10-23,Saragossa,Llibres,219.41
2025-12-20,Saragossa,Roba,149.47
2025-03-10,Málaga,Roba,306.82
2025-09-21,Barcelona,Electrònica,228.67
2025-09-17,València,Joguines,22.72
2025-11-15,Barcelona,Alimentació,274.26
2025-08-13,València,Esport,330.08
2025-01-20,València,Llar,481.94
2025-02-24,Bilbao,Llar,268.44
2025-07-18,Barcelona,Esport,221.05
2025-08-23,Málaga,Joguines,163.46
2025-10-07,València,Llibres,NA
2025-11-18,Madrid,Esport,
2025-11-06,Saragossa,Joguines,30.68
2025-05-01,Bilbao,Joguines,497.26
2025-07-24,Bilbao,Llibres,23.97
2025-11-04,Barcelona,Esport,374.5
2025-06-09,Madrid,Esport,298.83
2025-04-05,Madrid,Joguines,96.92
2025-04-21,Alacant,Llibres,290.15
2025-05-26,Madrid,Joguines,470.6
2025-09-19,Alacant,Roba,134.06
2025-11-22,Málaga,Alimentació,172.25
2025-08-06,Málaga,Roba,484.47
2025-03-13,Alacant,Alimentació,115.02
2025-09-20,Girona,Roba,430.92
2025-09-04,Sevilla,Llar,17.7
2025-11-16,Sevilla,Llar,281.55
2025-01-20,Madrid,Llar,147.22
2025-05-08,Barcelona,Roba,64.39
2025-11-17,Málaga,Electrònica,61.03
2025-08-20,València,Electrònica,417.35
2025-06-19,Madrid,Joguines,NA
2025-06-07,València,Electrònica,229.57
2025-06-27,Madrid,Electrònica,90.89
2025-10-07,Málaga,Llar,475.56
2025-02-08,"Barcelona, ES",Llar,27.67
2025-10-09,Alacant,Alimentació,323.44
2025-02-10,Alacant,Joguines,389.29
2025-03-15,Madrid,Esport,65.4
2025-10-17,València,Electrònica,418.28
2025-08-01,Madrid,Alimentació,259.56
2025-09-28,Girona,Llar,72.74
2025-06-18,"Barcelona, ES",Joguines,210.96
2025-06-28,Girona,Esport,378.37
2025-09-15,Madrid,Joguines,248.89
2025-06-17,Madrid,Llibres,143.41
2025-11-11,Girona,Llar,399.32
2025-06-26,Saragossa,Esport,253.51
2025-05-20,Málaga,Electrònica,216.91
2025-06-01,Barcelona,Joguines,
2025-01-02,Barcelona,Roba,118.64
2025-11-08,Barcelona,Alimentació,439.3
2025-02-26,Madrid,Roba,7.76
2025-06-16,Barcelona,Alimentació,215.71
2025-12-06,Saragossa,Roba,426.31
2025-09-20,Madrid,Esport,359.79
2025-03-16,Alacant,Llibres,114.93
2025-08-21,"Barcelona, ES",Llibres,323.36
2025-03-24,Barcelona,Roba,492.47
2025-12-06,Alacant,Roba,479.55
2025-09-07,"Barcelona, ES",Alimentació,404.83
2025-02-24,Barcelona,Joguines,104.09
2025-03-27,Bilbao,Llibres,50.84
2025-07-24,Barcelona,Electrònica,210.61
2025-08-06,Barcelona,Esport,16.99
2025-03-25,València,Esport,334.25
2025-03-26,Barcelona,Roba,163.82
2025-12-12,Sevilla,Roba,192.56
2025-10-02,Madrid,Esport,409.25
2025-11-24,València,Llibres,366.13
2025-07-02,Sevilla,Alimentació,480.37
2025-11-16,Barcelona,Llar,103.17
2025-12-24,Madrid,Esport,483.48
2025-01-11,Barcelona,Alimentació,285.6
2025-10-07,Girona,Alimentació,367.74
2025-06-22,Málaga,Electrònica,121.95
2025-09-05,Madrid,Alimentació,185.03
2025-04-26,Sevilla,Esport,280.19
2025-05-09,València,Llar,234.2
2025-12-16,Madrid,Joguines,127.33
2025-01-19,Madrid,Joguines,406.33
2025-08-20,Saragossa,Electrònica,226.18
2025-10-15,Barcelona,Esport,39.59
2025-01-11,Madrid,Esport,265.87
2025-08-24,Barcelona,Llar,409.66
2025-03-19,Alacant,Esport,78.87
2025-11-25,Alacant,Alimentació,201.58
2025-12-28,Barcelona,Alimentació,442.27
2025-05-25,Sevilla,Esport,344.58
2025-08-17,València,Joguines,177.91
2025-04-23,Girona,Llibres,335.34
2025-06-06,Madrid,Esport,35.14
2025-01-07,Barcelona,Roba,196.99
2025-02-27,Sevilla,Joguines,59.19
2025-02-12,Málaga,Alimentació,436.64
2025-10-28,Barcelona,Joguines,290.71
2025-12-19,Girona,Llibres,
2025-05-07,València,Llibres,258.13
2025-01-20,Málaga,Electrònica,496.13
2025-02-07,Saragossa,Llar,483.87
2025-03-13,Barcelona,Alimentació,62.2
2025-03-04,Málaga,Llibres,208.01
2025-11-05,Barcelona,Esport,338.35
2025-02-04,Madrid,Electrònica,94.45
2025-02-20,Saragossa,Llar,174.75
2025-12-17,Girona,Alimentació,313.37
2025-12-07,Barcelona,Esport,193.24
2025-04-18,Barcelona,Alimentació,439.05
2025-05-25,Sevilla,Alimentació,144.61
2025-02-03,Madrid,Joguines,200.42
2025-09-05,Alacant,Joguines,
2025-11-11,Alacant,Alimentació,190.91
2025-01-27,Málaga,Alimentació,186.53
2025-06-24,Madrid,Joguines,372.35
2025-11-01,"Barcelona, ES",Alimentació,286.59
2025-06-05,Girona,Esport,13.46
2025-02-08,Alacant,Electrònica,99.42
2025-06-18,Madrid,Roba,382.47
2025-03-07,Málaga,Roba,444.61
2025-03-01,Barcelona,Llar,214.12
2025-06-20,Barcelona,Alimentació,142.58
2025-03-20,Bilbao,Llar,482.18
2025-07-14,Málaga,Electrònica,69.34
